symbol,entry_time,exit_time,entry,sl,R
SOLUSDT,2025-06-27 20:00:00+00:00,2025-06-28 15:57:00+00:00,142.07,148.19788571428572,-1.0
SOLUSDT,2025-07-12 12:00:00+00:00,2025-07-13 22:00:00+00:00,159.82,157.27982857142857,0.0
SOLUSDT,2025-07-17 00:00:00+00:00,2025-07-22 08:59:00+00:00,172.03,156.81194285714287,1.6388425779900577
SOLUSDT,2025-07-30 04:00:00+00:00,2025-07-30 10:05:00+00:00,182.84,183.91517857142856,2.9621325361236313
SOLUSDT,2025-07-31 12:00:00+00:00,2025-08-01 00:58:00+00:00,180.82,183.82565714285715,3.5181467328275886
SOLUSDT,2025-08-11 20:00:00+00:00,2025-08-13 05:31:00+00:00,175.343,172.52389142857143,7.7995901439969355
SOLUSDT,2025-08-14 12:00:00+00:00,2025-08-14 21:26:00+00:00,195.528,188.6810571428572,-1.0
SOLUSDT,2025-08-19 04:00:00+00:00,2025-08-19 16:50:00+00:00,180.68,176.8253714285714,-1.0
SOLUSDT,2025-09-01 20:00:00+00:00,2025-09-02 00:00:00+00:00,198.3,197.0974857142857,-1.0
SOLUSDT,2025-09-23 04:00:00+00:00,2025-09-26 16:11:00+00:00,219.62,227.82074285714285,2.524070990084529
SOLUSDT,2025-10-10 20:00:00+00:00,2025-10-11 20:33:00+00:00,175.0,169.63685714285714,0.0
SOLUSDT,2025-10-14 12:00:00+00:00,2025-10-19 20:59:00+00:00,197.43,209.8085142857143,0.6365868971120462
SOLUSDT,2025-10-23 04:00:00+00:00,2025-10-26 12:00:00+00:00,187.36,198.1136,-1.0
SOLUSDT,2025-11-11 00:00:00+00:00,2025-11-16 08:59:00+00:00,170.9,189.38754285714285,1.5556421003177452
SOLUSDT,2025-12-04 16:00:00+00:00,2025-12-04 20:00:00+00:00,141.26,140.30017857142855,-1.0
SOLUSDT,2025-12-16 20:00:00+00:00,2025-12-22 04:59:00+00:00,128.57,135.66914285714287,0.2958103593995233
SOLUSDT,2025-12-27 00:00:00+00:00,2025-12-27 22:00:00+00:00,122.66,124.59262857142858,-1.0
SOLUSDT,2026-01-01 08:00:00+00:00,2026-01-01 17:30:00+00:00,124.77,125.29497142857144,-1.0
SOLUSDT,2026-01-06 04:00:00+00:00,2026-01-11 12:59:00+00:00,136.08,125.5448,0.08827549548181116
SOLUSDT,2026-01-14 08:00:00+00:00,2026-01-19 00:00:00+00:00,143.76,137.2865142857143,-1.0
SOLUSDT,2026-02-27 08:00:00+00:00,2026-02-27 12:00:00+00:00,84.81,83.37428571428572,-1.0
SOLUSDT,2026-03-03 12:00:00+00:00,2026-03-04 23:33:00+00:00,82.69,78.91685714285714,2.0372557928214463
SOLUSDT,2026-03-05 20:00:00+00:00,2026-03-06 04:41:00+00:00,88.95,87.60394285714285,-1.0
SOLUSDT,2026-04-08 20:00:00+00:00,2026-04-09 00:39:00+00:00,82.677,82.21325,-1.0
SOLUSDT,2026-04-10 00:00:00+00:00,2026-04-10 04:00:00+00:00,83.43,82.94035714285715,-1.0
SOLUSDT,2026-06-15 12:00:00+00:00,2026-06-20 20:59:00+00:00,75.133,79.77391428571428,0.6815467395587066
SOLUSDT,2026-06-27 20:00:00+00:00,2026-07-03 04:59:00+00:00,70.74,63.813428571428574,1.404735387534548
XRPUSDT,2022-03-18 08:00:00+00:00,2022-03-19 06:33:00+00:00,0.7818,0.7681359999999999,2.0152224824355636
XRPUSDT,2022-03-31 16:00:00+00:00,2022-03-31 22:04:00+00:00,0.8013,0.7957071428571428,2.558109833971886
XRPUSDT,2022-04-06 04:00:00+00:00,2022-04-06 11:33:00+00:00,0.8257,0.833788,3.846686449060347
XRPUSDT,2022-04-15 00:00:00+00:00,2022-04-15 04:00:00+00:00,0.7441,0.7742582857142858,-1.0
XRPUSDT,2022-07-18 12:00:00+00:00,2022-07-18 18:03:00+00:00,0.3617,0.3563085714285714,-1.0
XRPUSDT,2022-07-18 20:00:00+00:00,2022-07-24 04:59:00+00:00,0.3641,0.3878502857142857,0.22736568582633415
XRPUSDT,2022-08-16 00:00:00+00:00,2022-08-16 05:16:00+00:00,0.3694,0.3674946428571428,0.0
XRPUSDT,2022-09-10 00:00:00+00:00,2022-09-15 08:59:00+00:00,0.3463,0.326772,-0.32773453502662947
XRPUSDT,2022-09-14 00:00:00+00:00,2022-09-18 01:32:00+00:00,0.3332,0.3207765714285714,2.8797663400947493
XRPUSDT,2022-09-21 08:00:00+00:00,2022-09-21 18:00:00+00:00,0.3963,0.3795965714285714,-1.0
XRPUSDT,2022-10-14 00:00:00+00:00,2022-10-14 13:01:00+00:00,0.498,0.5112371428571428,-1.0
XRPUSDT,2022-10-19 20:00:00+00:00,2022-10-20 00:50:00+00:00,0.4639,0.4682217142857143,2.3782890387412157
XRPUSDT,2022-10-21 04:00:00+00:00,2022-10-24 00:33:00+00:00,0.4496,0.4727897142857142,-1.0
XRPUSDT,2022-10-25 16:00:00+00:00,2022-10-25 21:58:00+00:00,0.4727,0.4783817142857143,2.097656642864325
XRPUSDT,2022-12-14 12:00:00+00:00,2022-12-14 18:59:00+00:00,0.3939,0.3954714285714285,8.481818181818584
XRPUSDT,2023-01-09 12:00:00+00:00,2023-01-09 19:47:00+00:00,0.3566,0.3590988571428571,0.0
XRPUSDT,2023-01-11 16:00:00+00:00,2023-01-11 23:33:00+00:00,0.3648,0.3736337142857143,-1.0
XRPUSDT,2023-01-12 04:00:00+00:00,2023-01-12 10:06:00+00:00,0.3717,0.3696571428571428,-1.0
XRPUSDT,2023-01-12 20:00:00+00:00,2023-01-13 04:02:00+00:00,0.3756,0.3799519999999999,-1.0
XRPUSDT,2023-01-13 08:00:00+00:00,2023-01-13 13:07:00+00:00,0.3727,0.3697262857142857,-1.0
XRPUSDT,2023-01-14 12:00:00+00:00,2023-01-15 08:30:00+00:00,0.3816,0.3749977142857143,0.0
XRPUSDT,2023-01-16 08:00:00+00:00,2023-01-18 15:55:00+00:00,0.3752,0.3645034285714286,0.0
XRPUSDT,2023-01-25 00:00:00+00:00,2023-01-25 22:10:00+00:00,0.3968,0.3918371428571428,4.561312607944656
XRPUSDT,2023-02-21 20:00:00+00:00,2023-02-24 15:17:00+00:00,0.392,0.3799228571428571,-1.0
XRPUSDT,2023-03-09 20:00:00+00:00,2023-03-10 00:16:00+00:00,0.3701,0.3675589285714286,-1.0
XRPUSDT,2023-03-18 08:00:00+00:00,2023-03-20 04:02:00+00:00,0.377,0.3676085714285714,0.0
XRPUSDT,2023-03-20 04:00:00+00:00,2023-03-20 13:36:00+00:00,0.3912,0.3777702857142857,-1.0
XRPUSDT,2023-03-22 00:00:00+00:00,2023-03-22 07:45:00+00:00,0.4539,0.4436925714285714,0.0
XRPUSDT,2023-03-24 08:00:00+00:00,2023-03-29 16:59:00+00:00,0.4265,0.3686405714285714,1.9651075513066139
XRPUSDT,2023-05-31 04:00:00+00:00,2023-06-04 21:03:00+00:00,0.5102,0.500072,2.6137440758293713
XRPUSDT,2023-07-13 16:00:00+00:00,2023-07-13 20:01:00+00:00,0.8692,0.8733071428571428,11.173913043478223
XRPUSDT,2023-07-14 12:00:00+00:00,2023-07-14 16:28:00+00:00,0.7811,0.7586537142857143,-1.0
XRPUSDT,2023-07-31 00:00:00+00:00,2023-07-31 04:37:00+00:00,0.7132,0.7156571428571428,3.924418604651228
XRPUSDT,2023-09-11 16:00:00+00:00,2023-09-17 00:59:00+00:00,0.4853,0.5825965714285714,-0.10483411542911507
XRPUSDT,2023-09-20 04:00:00+00:00,2023-09-20 08:36:00+00:00,0.5116,0.5093982142857143,0.0
XRPUSDT,2023-09-29 12:00:00+00:00,2023-09-29 16:02:00+00:00,0.5441,0.5457323000000001,6.657906022177191
XRPUSDT,2023-09-30 04:00:00+00:00,2023-10-02 18:39:00+00:00,0.5211,0.4993714285714286,-1.0
XRPUSDT,2023-10-20 12:00:00+00:00,2023-10-20 16:15:00+00:00,0.5012,0.4980302857142857,6.098431584640393
XRPUSDT,2023-10-21 20:00:00+00:00,2023-10-27 04:59:00+00:00,0.52,0.4806725714285714,0.8035104543539203
XRPUSDT,2023-10-25 04:00:00+00:00,2023-10-30 12:59:00+00:00,0.5428,0.5084388571428572,0.6257067784208116
XRPUSDT,2023-11-09 16:00:00+00:00,2023-11-13 20:51:00+00:00,0.6344,0.6034622857142857,2.0415950942908405
XRPUSDT,2023-11-11 20:00:00+00:00,2023-11-12 00:16:00+00:00,0.6663,0.6599,-1.0
XRPUSDT,2023-11-21 12:00:00+00:00,2023-11-21 16:34:00+00:00,0.6029,0.6003839285714285,-1.0
XRPUSDT,2023-12-05 04:00:00+00:00,2023-12-05 08:31:00+00:00,0.6152,0.6103594285714287,-1.0
XRPUSDT,2023-12-07 08:00:00+00:00,2023-12-08 12:20:00+00:00,0.6333,0.627108,3.0051679586563536
XRPUSDT,2024-01-02 00:00:00+00:00,2024-01-03 12:02:00+00:00,0.6325,0.6435194285714286,3.2198195395145808
XRPUSDT,2024-01-11 20:00:00+00:00,2024-01-12 01:03:00+00:00,0.6036,0.5983553571428571,-1.0
XRPUSDT,2024-02-13 12:00:00+00:00,2024-02-15 01:28:00+00:00,0.5133,0.5048062857142857,3.026506996770703
XRPUSDT,2024-02-15 20:00:00+00:00,2024-02-16 02:30:00+00:00,0.5697,0.5751445714285714,0.0
XRPUSDT,2024-02-17 12:00:00+00:00,2024-02-18 06:22:00+00:00,0.5451,0.54112,2.6180904522613138
XRPUSDT,2024-02-27 00:00:00+00:00,2024-02-27 04:02:00+00:00,0.5616,0.5632848,4.10446343779661
XRPUSDT,2024-02-28 16:00:00+00:00,2024-02-28 20:06:00+00:00,0.5306,0.527075,9.241134751773055
XRPUSDT,2024-03-04 16:00:00+00:00,2024-03-05 19:38:00+00:00,0.6332,0.5932005714285714,-1.0
XRPUSDT,2024-03-08 12:00:00+00:00,2024-03-08 16:01:00+00:00,0.5922,0.5858977142857144,3.1413546105722094
XRPUSDT,2024-03-16 16:00:00+00:00,2024-03-16 23:18:00+00:00,0.6204,0.5944285714285714,-1.0
XRPUSDT,2024-04-09 16:00:00+00:00,2024-04-09 21:02:00+00:00,0.623,0.6271668571428571,-1.0
XRPUSDT,2024-04-10 00:00:00+00:00,2024-04-12 17:28:00+00:00,0.6048,0.576724,-1.0
XRPUSDT,2024-05-07 20:00:00+00:00,2024-05-08 00:25:00+00:00,0.5252,0.5222642857142857,-1.0
XRPUSDT,2024-05-20 00:00:00+00:00,2024-05-23 13:50:00+00:00,0.5064,0.4723542857142857,0.0
XRPUSDT,2024-05-23 00:00:00+00:00,2024-05-23 13:50:00+00:00,0.5301,0.5105548571428571,-1.0
XRPUSDT,2024-05-28 12:00:00+00:00,2024-05-28 18:37:00+00:00,0.5278,0.5233177142857143,-1.0
XRPUSDT,2024-06-07 16:00:00+00:00,2024-06-07 20:00:00+00:00,0.504,0.5021948571428572,-1.0
XRPUSDT,2024-06-18 20:00:00+00:00,2024-06-19 00:41:00+00:00,0.4899,0.4938446428571428,-1.0
XRPUSDT,2024-07-03 00:00:00+00:00,2024-07-04 02:02:00+00:00,0.486,0.4991748571428571,2.5446304649549014
XRPUSDT,2024-07-12 16:00:00+00:00,2024-07-12 20:00:00+00:00,0.4625,0.4649571428571429,-1.0
XRPUSDT,2024-07-14 12:00:00+00:00,2024-07-14 23:20:00+00:00,0.5232,0.518224,0.0
XRPUSDT,2024-07-15 20:00:00+00:00,2024-07-16 18:45:00+00:00,0.5303,0.5142862857142858,3.015308307165313
XRPUSDT,2024-07-20 12:00:00+00:00,2024-07-21 05:16:00+00:00,0.5847,0.5798732142857143,3.827229004809441
XRPUSDT,2024-07-23 04:00:00+00:00,2024-07-23 16:53:00+00:00,0.5999,0.5856594285714285,-1.0
XRPUSDT,2024-08-05 16:00:00+00:00,2024-08-06 01:32:00+00:00,0.4853,0.4783785714285714,3.406604747161987
XRPUSDT,2024-08-09 00:00:00+00:00,2024-08-09 04:52:00+00:00,0.614,0.6052457142857143,-1.0
XRPUSDT,2024-08-19 08:00:00+00:00,2024-08-19 12:56:00+00:00,0.5884,0.5903251428571429,3.88275452656581
XRPUSDT,2024-09-04 00:00:00+00:00,2024-09-04 07:41:00+00:00,0.5649,0.5692571428571429,2.557377049180244
XRPUSDT,2024-09-14 00:00:00+00:00,2024-09-14 11:23:00+00:00,0.5777,0.5884371428571429,-1.0
XRPUSDT,2024-09-28 04:00:00+00:00,2024-09-28 08:01:00+00:00,0.5881,0.5862354285714285,11.01348452344467
XRPUSDT,2024-09-30 00:00:00+00:00,2024-10-01 15:10:00+00:00,0.6383,0.5947211428571428,-1.0
XRPUSDT,2024-10-07 00:00:00+00:00,2024-10-12 08:59:00+00:00,0.5441,0.6306468571428572,0.06008305987838112
XRPUSDT,2024-10-16 08:00:00+00:00,2024-10-17 04:38:00+00:00,0.5415,0.5562142857142857,-1.0
XRPUSDT,2024-10-21 12:00:00+00:00,2024-10-22 09:05:00+00:00,0.5484,0.5356497142857143,-1.0
XRPUSDT,2024-11-06 12:00:00+00:00,2024-11-07 03:36:00+00:00,0.5287,0.5179114285714286,3.625264830508505
XRPUSDT,2024-11-08 00:00:00+00:00,2024-11-08 10:47:00+00:00,0.5604,0.5650297142857142,2.1103431251543086
XRPUSDT,2024-11-08 16:00:00+00:00,2024-11-10 14:37:00+00:00,0.5486,0.5282822857142857,2.4797221284733957
XRPUSDT,2024-11-12 12:00:00+00:00,2024-11-12 16:07:00+00:00,0.6216,0.6081914285714286,3.653739612188364
XRPUSDT,2024-12-08 00:00:00+00:00,2024-12-08 08:21:00+00:00,2.5708,2.5185977142857143,-1.0
XRPUSDT,2025-01-08 12:00:00+00:00,2025-01-08 17:08:00+00:00,2.2948,2.256544,-1.0
XRPUSDT,2025-01-09 16:00:00+00:00,2025-01-15 00:59:00+00:00,2.3121,2.1914645714285714,3.0206714919095052
XRPUSDT,2025-01-19 20:00:00+00:00,2025-01-25 04:59:00+00:00,2.8559,2.619515428571429,1.0973643433339861
XRPUSDT,2025-02-02 16:00:00+00:00,2025-02-03 00:31:00+00:00,2.6383,2.3241440000000004,-1.0
XRPUSDT,2025-02-04 20:00:00+00:00,2025-02-05 16:34:00+00:00,2.427,2.365405357142857,0.0
XRPUSDT,2025-02-25 20:00:00+00:00,2025-03-02 15:41:00+00:00,2.3347,2.622334857142857,-1.0
XRPUSDT,2025-03-03 08:00:00+00:00,2025-03-03 12:17:00+00:00,2.5326,2.4976946428571427,3.368956873177452
XRPUSDT,2025-04-03 16:00:00+00:00,2025-04-07 08:33:00+00:00,2.0699,2.2073782857142854,2.3241613220997075
XRPUSDT,2025-04-07 12:00:00+00:00,2025-04-09 17:27:00+00:00,2.0026,2.1763302857142857,0.0
XRPUSDT,2025-04-14 16:00:00+00:00,2025-04-14 20:12:00+00:00,2.1391,2.154769642857143,-1.0
XRPUSDT,2025-05-10 04:00:00+00:00,2025-05-10 17:49:00+00:00,2.3492,2.3166851428571427,2.097045746120413
XRPUSDT,2025-05-11 20:00:00+00:00,2025-05-12 13:37:00+00:00,2.4032,2.339841142857143,2.974187846101116
XRPUSDT,2025-05-18 04:00:00+00:00,2025-05-18 13:40:00+00:00,2.3541,2.409991428571429,-1.0
XRPUSDT,2025-05-19 16:00:00+00:00,2025-05-20 01:57:00+00:00,2.404,2.418123214285714,0.0
XRPUSDT,2025-05-21 04:00:00+00:00,2025-05-21 09:07:00+00:00,2.3543,2.3411910714285717,-1.0
XRPUSDT,2025-06-11 20:00:00+00:00,2025-06-12 01:31:00+00:00,2.252,2.240665142857143,0.0
XRPUSDT,2025-06-27 00:00:00+00:00,2025-06-27 05:40:00+00:00,2.0978,2.089266071428572,0.0
XRPUSDT,2025-06-30 16:00:00+00:00,2025-06-30 20:00:00+00:00,2.2563,2.2630689,-1.0
XRPUSDT,2025-07-04 04:00:00+00:00,2025-07-04 08:00:00+00:00,2.2366,2.226676785714286,-1.0
XRPUSDT,2025-07-11 20:00:00+00:00,2025-07-12 15:09:00+00:00,2.7386,2.688472,0.0
XRPUSDT,2025-07-15 00:00:00+00:00,2025-07-15 18:33:00+00:00,2.806,2.7603697142857144,2.090052972336675
XRPUSDT,2025-08-25 12:00:00+00:00,2025-08-30 20:59:00+00:00,2.9671,3.1320177142857144,0.9865526011240225
XRPUSDT,2025-10-14 12:00:00+00:00,2025-10-19 20:59:00+00:00,2.4796,2.5887051428571426,0.690159950558833
XRPUSDT,2025-10-22 04:00:00+00:00,2025-10-24 05:17:00+00:00,2.4335,2.484344,0.0
XRPUSDT,2025-10-29 16:00:00+00:00,2025-10-30 04:36:00+00:00,2.6405,2.678692,3.1081901968998693
XRPUSDT,2026-01-03 00:00:00+00:00,2026-01-03 04:00:00+00:00,2.0161,2.0239196428571424,-1.0
XRPUSDT,2026-01-06 16:00:00+00:00,2026-01-07 14:18:00+00:00,2.2141,2.150743428571429,0.0
XRPUSDT,2026-01-15 16:00:00+00:00,2026-01-16 13:39:00+00:00,2.0526,2.031844571428571,0.0
XRPUSDT,2026-03-06 12:00:00+00:00,2026-03-11 20:59:00+00:00,1.3557,1.3104891428571428,0.7763621886019828
XRPUSDT,2026-03-12 00:00:00+00:00,2026-03-17 03:35:00+00:00,1.3778,1.3184697142857142,2.8530068960203465
XRPUSDT,2026-03-18 00:00:00+00:00,2026-03-18 11:31:00+00:00,1.5186,1.4940788571428572,-1.0
XRPUSDT,2026-03-18 20:00:00+00:00,2026-03-24 04:59:00+00:00,1.4732,1.554962857142857,0.7962050529405629
XRPUSDT,2026-04-08 16:00:00+00:00,2026-04-14 00:59:00+00:00,1.3593,1.2919405714285714,0.03266060960815725
XRPUSDT,2026-04-12 00:00:00+00:00,2026-04-12 04:15:00+00:00,1.3313,1.3273061,-1.0
XRPUSDT,2026-04-17 08:00:00+00:00,2026-04-22 16:59:00+00:00,1.4351,1.3332028571428571,0.10893337819649952
XRPUSDT,2026-04-24 00:00:00+00:00,2026-04-27 13:25:00+00:00,1.4309,1.4065845714285714,-1.0
XRPUSDT,2026-04-29 20:00:00+00:00,2026-05-04 01:56:00+00:00,1.3832,1.4070897142857142,-1.0
XRPUSDT,2026-05-07 20:00:00+00:00,2026-05-13 04:59:00+00:00,1.3827,1.3345417142857143,1.6404238404309592
XRPUSDT,2026-05-18 00:00:00+00:00,2026-05-18 06:07:00+00:00,1.3855,1.3809589285714283,0.0
XRPUSDT,2026-06-15 16:00:00+00:00,2026-06-15 22:38:00+00:00,1.2871,1.294126857142857,5.916321053915616
