scenario_name,execution_model,strategy_variant,risk_multiplier,effective_notional_cap,sa_cap_tag,symbol,entry_time,exit_time,side,entry,fill_entry,fill_vs_refined_pct,avg_entry_exec,sl,qty,notional,requested_notional,risk_pct_requested,risk_pct_base,actual_risk_amount,risk_per_unit_exec,r_multiple,net_pnl,result,exit_reason,hold_bars,score,grade,run_potential,rp_action,tier,tier_mult,pre_entry_total,pre_entry_sweep,wick_ratio_5,tp_plan_name,expansion_state,a_sweep,a_volume,a_pre_total_ge4,a_sweep_count_2_4,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_mss,a_fvg,a_ob,a_overlap,zone_has_ob,zone_has_fvg,h1_refined,h1_overlap_frac,zone_low_pre,zone_high_pre,ob_mode,sweep_recent_n,disp_atr_mult,disp_body_ratio,mss_mode,n_combos_matched,a_room,a_efficiency,a_bb_squeeze,a_vol_expansion,n_atoms_true,atoms_true,tag_sweep,tag_volume,pass_vol,pass_sweep,pass_d1,pass_pull,pass_atr,pass_combo,pass_count,filter_groups_active,entry_refined,entry_improved_by,max_rr_seen,runner_max_rr_seen,runner_candidate_2of3,post_2of3_apply_ok,runner_protected,proxy_runner,balance_at_entry,phase_at_entry,entry_cost_mode,slippage_applied_pct,split_tranches_used,balance_after_exit,phase_at_exit,month,matched_setup,n_setups_matched
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BNBUSDT,2025-04-12 16:00:00+00:00,2025-04-13 20:00:00+00:00,short,597.57,597.57,0.0,597.57,603.1561714285715,133.6416005568519,79860.211244758,79860.211244758,0.012,0.012,746.5448906992441,5.586171428571447,1.9094072546492438,1425.4582302224635,win,stop,7,8.75,B,2,tier_d_skip,D,1.0,0,0,0.2858575727181478,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,597.57,602.61,engulf,10,1.3,0.45,legacy,1,True,True,False,False,4,"a_volume,a_wick_le_q1,a_fvg,a_room",False,True,False,True,False,False,False,SWEEP,1,False,False,0.0,3.293848073814936,3.098723378137851,False,False,False,False,62212.074224936994,A,direct_under_threshold,0.0,1,63637.53245515946,A,2025-04,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2025-04-12 08:00:00+00:00,2025-04-14 08:00:00+00:00,short,0.16258,0.16258,0.0,0.16258,0.18039314285714284,28233.7100824965,4590.236585212281,4590.236585212281,0.008,0.008,502.9311110866641,0.017813142857142833,-0.19559939691399578,-98.37302201783731,time_exit_non_runner,time_exit_non_runner,12,10.0,S,3,rp_pass_rp3,B,1.0,0,0,0.16724137931035338,base,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,0.0,0.16258,0.16623,engulf,10,1.3,0.45,legacy,1,True,True,False,False,6,"a_volume,a_score_ge13,a_wick_le_q1,a_trend_align,a_mss,a_room",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,0.09318961922176226,,False,False,False,False,62866.38888583301,A,direct_under_threshold,0.0,1,63539.15943314162,A,2025-04,efficiency+ob+wick_le_q1,2
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2025-04-11 12:00:00+00:00,2025-04-14 20:00:00+00:00,short,1533.67,1533.67,0.0,1533.67,1693.2064,6.046814223740651,9273.817570524325,9273.817570524325,0.015,0.015,964.6869727243778,159.53639999999996,-0.569953596796718,-549.8268098871965,time_exit_non_runner,time_exit_non_runner,20,9.25,B,2,rp_pass_rp2,A,1.0,6,4,0.4959671282909723,expansion,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,True,0.17042657916324747,1531.74,1580.5,engulf,10,1.3,0.45,legacy,1,True,True,False,True,7,"a_volume,a_pre_total_ge4,a_sweep_count_2_4,a_pre_total_ge1,a_trend_align,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,True,0.17042657916324747,0.0,,False,False,False,False,64312.46484829185,A,direct_under_threshold,0.0,1,62989.33262325442,A,2025-04,efficiency+fvg+room+vol_expansion+volume,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,XRPUSDT,2025-04-14 16:00:00+00:00,2025-04-14 20:00:00+00:00,short,2.1391,2.1391,0.0,2.1391,2.154769642857143,32439.365727689088,69391.04722809973,69391.04722809973,0.008,0.008,508.31327546513296,0.015669642857143007,0.1136126353276366,57.75081079761664,win,stop,1,9.5,B,1,rp_boost_rp1_x1.5,S,1.0,4,0,0.18128161888701608,base,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,0.46289752650176724,2.1268,2.1551,engulf,10,1.3,0.45,legacy,1,True,False,False,True,5,"a_volume,a_pre_total_ge4,a_wick_le_q1,a_pre_total_ge1,a_room",False,True,True,False,False,False,False,VOLUME,1,False,True,0.46289752650176724,1.1550997150997044,,False,False,False,False,63539.15943314162,A,direct_under_threshold,0.0,1,63047.08343405204,A,2025-04,ob+pre_total_ge1+pre_total_ge4+vol_expansion+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ADAUSDT,2025-04-13 00:00:00+00:00,2025-04-15 00:00:00+00:00,short,0.6571,0.6571,0.0,0.6571,0.6853245714285715,17633.450876624545,11586.940571029989,11586.940571029989,0.008,0.008,497.696593799496,0.028224571428571488,0.5698016874860808,283.58835900302734,time_exit_non_runner,time_exit_non_runner,12,9.25,B,2,tier_d_skip,D,1.0,0,0,0.273137697516935,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,0.6571,0.6808,engulf,10,1.3,0.45,legacy,1,True,True,False,False,4,"a_volume,a_wick_le_q1,a_fvg,a_room",False,True,False,False,False,False,False,none,0,False,False,0.0,1.069989674650252,,False,False,False,False,62212.074224936994,A,direct_under_threshold,0.0,1,63330.671793055066,A,2025-04,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2025-04-16 04:00:00+00:00,2025-04-16 12:00:00+00:00,long,125.17,125.17,0.0,125.17,122.2094857142857,213.9178050876218,26776.09166281762,26776.09166281762,0.01,0.01,633.3067179305507,2.9605142857142965,0.20759518375185793,131.47142448007872,win,stop,2,8.5,B,1,tier_d_skip,D,1.0,0,0,0.34210526315789613,base,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.0,124.48,125.17,engulf,10,1.3,0.45,legacy,1,True,True,True,False,3,"a_volume,a_wick_le_q1,a_room",False,True,False,True,False,False,False,SWEEP,1,False,False,0.0,1.5504063000636863,,False,False,False,False,63330.671793055066,A,direct_under_threshold,0.0,1,63462.143217535144,A,2025-04,efficiency+ob+wick_le_q1,2
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,AVAXUSDT,2025-04-16 12:00:00+00:00,2025-04-16 16:00:00+00:00,short,19.088,19.088,0.0,19.088,19.217178571428573,4421.47085729025,84397.0357239563,84397.0357239563,0.009,0.009,571.1592889578162,0.1291785714285716,0.9527855543267904,544.1923197385684,win,stop,1,8.25,B,2,tier_d_skip,D,1.0,0,0,0.3156342182890837,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,1.0,19.088,19.144,engulf,10,1.3,0.45,legacy,1,True,True,True,False,4,"a_volume,a_wick_le_q1,a_fvg,a_room",False,True,True,False,False,False,False,VOLUME,1,False,True,1.0,4.915675974564563,,False,False,False,False,63462.143217535144,A,direct_under_threshold,0.0,1,64006.33553727371,A,2025-04,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2025-04-14 20:00:00+00:00,2025-04-16 20:00:00+00:00,long,0.15992,0.15992,0.0,0.15992,0.14154,27441.60323571361,4388.461189455321,4388.461189455321,0.008,0.008,504.37666747241633,0.018380000000000007,-0.29582589771490775,-149.20768044148107,time_exit_non_runner,time_exit_non_runner,12,8.75,B,2,rp_pass_rp2,B,1.0,1,1,0.19999999999999968,base,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,0.0,0.14915,0.15992,engulf,10,1.3,0.45,legacy,1,True,True,True,False,5,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_fvg,a_room",False,True,False,True,False,False,False,SWEEP,1,False,False,0.0,0.07344940152339442,,False,False,False,False,63047.08343405204,A,direct_under_threshold,0.0,1,63857.12785683223,A,2025-04,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2025-04-17 12:00:00+00:00,2025-04-17 20:00:00+00:00,long,132.1,132.1,0.0,132.1,131.13,658.3209057405393,86964.19164832523,86964.19164832523,0.01,0.01,638.5712785683223,0.9699999999999989,1.6063006332842453,1025.7374491614264,win,stop,2,8.0,B,1,rp_boost_rp1_x1.5,B,1.0,3,0,0.13550135501354765,base,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,1.0,131.47,132.1,engulf,10,1.3,0.45,legacy,1,True,False,True,False,5,"a_volume,a_pre_total_ge4,a_wick_le_q1,a_pre_total_ge1,a_room",False,True,True,False,False,False,False,VOLUME,1,False,True,1.0,4.288659793814435,3.247422680412381,False,False,False,False,63857.12785683223,A,direct_under_threshold,0.0,1,64882.865305993655,A,2025-04,bb_squeeze+ob+pre_total_ge1+pre_total_ge4+room+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ADAUSDT,2025-04-18 00:00:00+00:00,2025-04-18 08:00:00+00:00,short,0.6217,0.6217,0.0,0.6217,0.6251668571428571,149721.46271368407,93081.8333690974,93081.8333690974,0.008,0.008,519.0629224479493,0.003466857142857105,1.8049680814241094,936.8920072692663,win,stop,2,8.75,B,3,rp_pass_rp3,A,1.0,4,2,0.24938271604938347,base,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,True,0.14634146341463183,0.6077,0.6241,engulf,10,1.3,0.45,legacy,1,True,True,True,False,7,"a_pre_total_ge4,a_sweep_count_2_4,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg,a_room",False,False,False,True,False,False,False,SWEEP,1,False,True,0.14634146341463183,3.432503708587484,3.08636888083077,False,False,False,False,64882.865305993655,A,direct_under_threshold,0.0,1,65819.75731326292,A,2025-04,efficiency+fvg+room+sweep_count_2_4+trend_align+wick_le_q1,1
