symbol,side,entry_ms,exit_ms,entry,sl,K,conf,r_v3,exit_reason,hold_h,entry_time,exit_time
ADAUSDT,short,1676318400000,1676386800000,0.3564,0.3742377142857143,2.0,False,-1.0,SL,19.0,2023-02-13 20:00:00+00:00,2023-02-14 15:00:00+00:00
ADAUSDT,long,1676563200000,1676592000000,0.4034,0.385512,2.0,False,-1.0,SL,8.0,2023-02-16 16:00:00+00:00,2023-02-17 00:00:00+00:00
ADAUSDT,long,1676851200000,1676865600000,0.3922,0.3902607142857143,2.0,False,2.0,TP,4.0,2023-02-20 00:00:00+00:00,2023-02-20 04:00:00+00:00
ADAUSDT,short,1677499200000,1677618000000,0.3668,0.3723628571428571,3.0,True,3.0,TP,33.0,2023-02-27 12:00:00+00:00,2023-02-28 21:00:00+00:00
ADAUSDT,long,1673409600000,1673484300000,0.3121,0.3066834285714285,3.0,True,3.0,TP,20.75,2023-01-11 04:00:00+00:00,2023-01-12 00:45:00+00:00
ADAUSDT,long,1678766400000,1678780800000,0.3402,0.3377732142857143,2.0,False,-1.0,SL,4.0,2023-03-14 04:00:00+00:00,2023-03-14 08:00:00+00:00
ADAUSDT,short,1678795200000,1678819500000,0.3646,0.3686988571428571,3.0,True,3.0,TP,6.75,2023-03-14 12:00:00+00:00,2023-03-14 18:45:00+00:00
ADAUSDT,long,1678867200000,1679330700000,0.3359,0.3112622857142857,3.0,True,-0.0365293626495947,time_exit,128.75,2023-03-15 08:00:00+00:00,2023-03-20 16:45:00+00:00
ADAUSDT,long,1679169600000,1679633100000,0.3441,0.3149548571428571,2.0,False,0.6724962748019749,time_exit,128.75,2023-03-18 20:00:00+00:00,2023-03-24 04:45:00+00:00
ADAUSDT,short,1679428800000,1679514300000,0.3751,0.3868691428571428,2.0,False,2.0,TP,23.75,2023-03-21 20:00:00+00:00,2023-03-22 19:45:00+00:00
ADAUSDT,long,1682092800000,1682556300000,0.3945,0.3741285714285714,2.0,False,0.7559607293127606,time_exit,128.75,2023-04-21 16:00:00+00:00,2023-04-27 00:45:00+00:00
ADAUSDT,long,1682582400000,1682598600000,0.4053,0.4024767857142857,3.0,True,-1.0,SL,4.5,2023-04-27 08:00:00+00:00,2023-04-27 12:30:00+00:00
ADAUSDT,long,1682683200000,1682789400000,0.4028,0.3998232142857142,3.0,True,-1.0,SL,29.5,2023-04-28 12:00:00+00:00,2023-04-29 17:30:00+00:00
ADAUSDT,short,1685808000000,1685979900000,0.3777,0.3866502857142856,2.0,False,2.0,TP,47.75,2023-06-03 16:00:00+00:00,2023-06-05 15:45:00+00:00
ADAUSDT,short,1687478400000,1687492800000,0.2907,0.29295,2.0,False,-1.0,SL,4.0,2023-06-23 00:00:00+00:00,2023-06-23 04:00:00+00:00
ADAUSDT,long,1687694400000,1687797900000,0.2913,0.2835302857142857,3.0,True,-1.0,SL,28.75,2023-06-25 12:00:00+00:00,2023-06-26 16:45:00+00:00
ADAUSDT,long,1689336000000,1689354900000,0.3492,0.3328114285714285,3.0,True,-1.0,SL,5.25,2023-07-14 12:00:00+00:00,2023-07-14 17:15:00+00:00
ADAUSDT,short,1690416000000,1690690500000,0.3094,0.314844,2.0,False,-1.0,SL,76.25,2023-07-27 00:00:00+00:00,2023-07-30 04:15:00+00:00
ADAUSDT,short,1690934400000,1691050500000,0.3117,0.3179914285714286,3.0,True,3.0,TP,32.25,2023-08-02 00:00:00+00:00,2023-08-03 08:15:00+00:00
ADAUSDT,short,1691467200000,1691499600000,0.2923,0.2963971428571428,2.0,False,-1.0,SL,9.0,2023-08-08 04:00:00+00:00,2023-08-08 13:00:00+00:00
ADAUSDT,long,1696003200000,1696155300000,0.249,0.2422354285714285,2.0,False,2.0,TP,42.25,2023-09-29 16:00:00+00:00,2023-10-01 10:15:00+00:00
ADAUSDT,long,1696262400000,1696379400000,0.2585,0.255388,2.0,False,-1.0,SL,32.5,2023-10-02 16:00:00+00:00,2023-10-04 00:30:00+00:00
ADAUSDT,long,1696377600000,1696392000000,0.2567,0.2546102857142857,2.0,False,-1.0,SL,4.0,2023-10-04 00:00:00+00:00,2023-10-04 04:00:00+00:00
ADAUSDT,long,1697961600000,1697976000000,0.2578,0.2568749999999999,3.0,True,-1.0,SL,4.0,2023-10-22 08:00:00+00:00,2023-10-22 12:00:00+00:00
ADAUSDT,short,1697990400000,1698014700000,0.2604,0.263488,2.0,False,-1.0,SL,6.75,2023-10-22 16:00:00+00:00,2023-10-22 22:45:00+00:00
ADAUSDT,long,1698062400000,1698100200000,0.2627,0.256332,3.0,True,3.0,TP,10.5,2023-10-23 12:00:00+00:00,2023-10-23 22:30:00+00:00
ADAUSDT,long,1698206400000,1698247800000,0.2782,0.2751508571428571,3.0,True,3.0,TP,11.5,2023-10-25 04:00:00+00:00,2023-10-25 15:30:00+00:00
ADAUSDT,long,1699560000000,1699574400000,0.3566,0.3537696428571428,2.0,False,2.0,TP,4.0,2023-11-09 20:00:00+00:00,2023-11-10 00:00:00+00:00
ADAUSDT,short,1705924800000,1706018400000,0.4975,0.52132,2.0,False,2.0,TP,26.0,2024-01-22 12:00:00+00:00,2024-01-23 14:00:00+00:00
ADAUSDT,long,1706745600000,1706764500000,0.4938,0.4891508571428571,3.0,True,-1.0,SL,5.25,2024-02-01 00:00:00+00:00,2024-02-01 05:15:00+00:00
ADAUSDT,short,1707235200000,1707378300000,0.5018,0.5263045714285713,3.0,True,-1.0,SL,39.75,2024-02-06 16:00:00+00:00,2024-02-08 07:45:00+00:00
ADAUSDT,long,1708876800000,1708939800000,0.5829,0.5766594285714286,2.0,False,-1.0,SL,17.5,2024-02-25 16:00:00+00:00,2024-02-26 09:30:00+00:00
ADAUSDT,long,1709150400000,1709183700000,0.6209,0.607516,3.0,True,3.0,TP,9.25,2024-02-28 20:00:00+00:00,2024-02-29 05:15:00+00:00
ADAUSDT,long,1709654400000,1709668800000,0.5516,0.5284371428571428,3.0,True,3.0,TP,4.0,2024-03-05 16:00:00+00:00,2024-03-05 20:00:00+00:00
ADAUSDT,short,1711483200000,1711501200000,0.6675,0.6711785714285714,2.0,False,-1.0,SL,5.0,2024-03-26 20:00:00+00:00,2024-03-27 01:00:00+00:00
ADAUSDT,long,1714996800000,1715460300000,0.4542,0.4130205714285714,2.0,False,-0.3545459591474244,time_exit,128.75,2024-05-06 12:00:00+00:00,2024-05-11 20:45:00+00:00
ADAUSDT,long,1716321600000,1716381000000,0.493,0.481,3.0,True,-1.0,SL,16.5,2024-05-21 20:00:00+00:00,2024-05-22 12:30:00+00:00
ADAUSDT,short,1718251200000,1718380800000,0.4333,0.4443902857142857,3.0,True,3.0,TP,36.0,2024-06-13 04:00:00+00:00,2024-06-14 16:00:00+00:00
ADAUSDT,short,1719792000000,1719806400000,0.3945,0.3975011428571428,2.0,False,-1.0,SL,4.0,2024-07-01 00:00:00+00:00,2024-07-01 04:00:00+00:00
ADAUSDT,short,1720699200000,1720713600000,0.4037,0.4097554285714286,2.0,False,2.0,TP,4.0,2024-07-11 12:00:00+00:00,2024-07-11 16:00:00+00:00
ADAUSDT,short,1722081600000,1722177000000,0.4233,0.4317114285714286,2.0,False,2.0,TP,26.5,2024-07-27 12:00:00+00:00,2024-07-28 14:30:00+00:00
ADAUSDT,long,1726056000000,1726070400000,0.3323,0.3310589285714285,2.0,False,2.0,TP,4.0,2024-09-11 12:00:00+00:00,2024-09-11 16:00:00+00:00
ADAUSDT,long,1726329600000,1726355700000,0.3516,0.3502678571428572,2.0,False,2.0,TP,7.25,2024-09-14 16:00:00+00:00,2024-09-14 23:15:00+00:00
ADAUSDT,long,1727179200000,1727642700000,0.3674,0.3443354285714285,3.0,True,1.4481084161236732,time_exit,128.75,2024-09-24 12:00:00+00:00,2024-09-29 20:45:00+00:00
ADAUSDT,long,1727452800000,1727707500000,0.4007,0.3807754285714286,3.0,True,-1.0,SL,70.75,2024-09-27 16:00:00+00:00,2024-09-30 14:45:00+00:00
ADAUSDT,short,1727827200000,1727841600000,0.3564,0.3590232142857142,2.0,False,-1.0,SL,4.0,2024-10-02 00:00:00+00:00,2024-10-02 04:00:00+00:00
ADAUSDT,long,1727856000000,1727870400000,0.3531,0.3503553571428571,3.0,True,-1.0,SL,4.0,2024-10-02 08:00:00+00:00,2024-10-02 12:00:00+00:00
ADAUSDT,short,1727942400000,1728405900000,0.343,0.36866,3.0,True,-0.15198752922836964,time_exit,128.75,2024-10-03 08:00:00+00:00,2024-10-08 16:45:00+00:00
ADAUSDT,long,1730952000000,1730981700000,0.3698,0.3674660714285714,2.0,False,2.0,TP,8.25,2024-11-07 04:00:00+00:00,2024-11-07 12:15:00+00:00
ADAUSDT,short,1712793600000,1712942100000,0.5904,0.6183342857142857,2.0,False,2.0,TP,41.25,2024-04-11 00:00:00+00:00,2024-04-12 17:15:00+00:00
ADAUSDT,long,1731096000000,1731191400000,0.4381,0.4242771428571428,2.0,False,2.0,TP,26.5,2024-11-08 20:00:00+00:00,2024-11-09 22:30:00+00:00
ADAUSDT,long,1731340800000,1731357000000,0.5984,0.5885660714285714,2.0,False,2.0,TP,4.5,2024-11-11 16:00:00+00:00,2024-11-11 20:30:00+00:00
ADAUSDT,long,1731456000000,1731715200000,0.5608,0.4838468571428571,2.0,False,2.0,TP,72.0,2024-11-13 00:00:00+00:00,2024-11-16 00:00:00+00:00
ADAUSDT,long,1732449600000,1732913100000,0.9607,0.8672965714285714,2.0,False,0.9185958300704774,time_exit,128.75,2024-11-24 12:00:00+00:00,2024-11-29 20:45:00+00:00
ADAUSDT,long,1733515200000,1733541300000,1.2197,1.202909142857143,2.0,False,-1.0,SL,7.25,2024-12-06 20:00:00+00:00,2024-12-07 03:15:00+00:00
ADAUSDT,long,1733832000000,1733846400000,1.0153,1.0010125,3.0,True,-1.0,SL,4.0,2024-12-10 12:00:00+00:00,2024-12-10 16:00:00+00:00
ADAUSDT,long,1734307200000,1734348600000,1.0872,1.0613251428571429,2.0,False,-1.0,SL,11.5,2024-12-16 00:00:00+00:00,2024-12-16 11:30:00+00:00
ADAUSDT,long,1736308800000,1736357400000,0.9708,0.912148,3.0,True,-1.0,SL,13.5,2025-01-08 04:00:00+00:00,2025-01-08 17:30:00+00:00
ADAUSDT,long,1736510400000,1736778600000,0.9381,0.8868394285714286,3.0,True,-1.0,SL,74.5,2025-01-10 12:00:00+00:00,2025-01-13 14:30:00+00:00
ADAUSDT,long,1737259200000,1737273600000,1.0705,1.059178857142857,2.0,False,-1.0,SL,4.0,2025-01-19 04:00:00+00:00,2025-01-19 08:00:00+00:00
ADAUSDT,long,1737374400000,1737448200000,1.0568,0.955772,3.0,True,-1.0,SL,20.5,2025-01-20 12:00:00+00:00,2025-01-21 08:30:00+00:00
ADAUSDT,short,1739332800000,1739480400000,0.7689,0.8234857142857143,2.0,False,-1.0,SL,41.0,2025-02-12 04:00:00+00:00,2025-02-13 21:00:00+00:00
ADAUSDT,short,1738368000000,1738397700000,0.9582,0.9701537142857144,2.0,False,2.0,TP,8.25,2025-02-01 00:00:00+00:00,2025-02-01 08:15:00+00:00
ADAUSDT,short,1740945600000,1740960000000,1.115,1.1287857142857145,3.0,True,-1.0,SL,4.0,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00
ADAUSDT,long,1740974400000,1741437900000,0.9969,0.63894,2.0,False,-0.5184936864454128,time_exit,128.75,2025-03-03 04:00:00+00:00,2025-03-08 12:45:00+00:00
ADAUSDT,long,1741262400000,1741279500000,0.9252,0.9096857142857144,2.0,False,-1.0,SL,4.75,2025-03-06 12:00:00+00:00,2025-03-06 16:45:00+00:00
ADAUSDT,long,1741536000000,1741999500000,0.7989,0.6376919999999999,3.0,True,-0.3455163515458292,time_exit,128.75,2025-03-09 16:00:00+00:00,2025-03-15 00:45:00+00:00
ADAUSDT,short,1743768000000,1744006500000,0.6514,0.7117834285714285,2.0,False,2.0,TP,66.25,2025-04-04 12:00:00+00:00,2025-04-07 06:15:00+00:00
ADAUSDT,long,1744502400000,1744579800000,0.6502,0.6293754285714286,3.0,True,-1.0,SL,21.5,2025-04-13 00:00:00+00:00,2025-04-13 21:30:00+00:00
ADAUSDT,long,1745928000000,1745967600000,0.7052,0.6888411428571429,3.0,True,-1.0,SL,11.0,2025-04-29 12:00:00+00:00,2025-04-29 23:00:00+00:00
ADAUSDT,long,1746792000000,1746863100000,0.7711,0.7610520000000001,3.0,True,3.0,TP,19.75,2025-05-09 12:00:00+00:00,2025-05-10 07:45:00+00:00
ADAUSDT,long,1746936000000,1747034100000,0.798,0.7774000000000001,2.0,False,2.0,TP,27.25,2025-05-11 04:00:00+00:00,2025-05-12 07:15:00+00:00
ADAUSDT,long,1748664000000,1748695500000,0.6562,0.6506464285714286,3.0,True,3.0,TP,8.75,2025-05-31 04:00:00+00:00,2025-05-31 12:45:00+00:00
ADAUSDT,short,1751529600000,1751993100000,0.5991,0.612704,3.0,True,1.293737136136421,time_exit,128.75,2025-07-03 08:00:00+00:00,2025-07-08 16:45:00+00:00
ADAUSDT,short,1751832000000,1751858100000,0.5846,0.5935885714285715,2.0,False,-1.0,SL,7.25,2025-07-06 20:00:00+00:00,2025-07-07 03:15:00+00:00
ADAUSDT,long,1752264000000,1752280200000,0.7331,0.698472,2.0,False,-1.0,SL,4.5,2025-07-11 20:00:00+00:00,2025-07-12 00:30:00+00:00
ADAUSDT,long,1752422400000,1752700500000,0.7346,0.709512,2.0,False,2.0,TP,77.25,2025-07-13 16:00:00+00:00,2025-07-16 21:15:00+00:00
ADAUSDT,long,1754942400000,1755124200000,0.7776,0.7376257142857143,3.0,True,3.0,TP,50.5,2025-08-11 20:00:00+00:00,2025-08-13 22:30:00+00:00
ADAUSDT,short,1755878400000,1756152000000,0.9285,0.970544,2.0,False,2.0,TP,76.0,2025-08-22 16:00:00+00:00,2025-08-25 20:00:00+00:00
ADAUSDT,short,1760443200000,1760906700000,0.6876,0.7377085714285715,2.0,False,0.5248603033413151,time_exit,128.75,2025-10-14 12:00:00+00:00,2025-10-19 20:45:00+00:00
ADAUSDT,long,1764950400000,1764964800000,0.4199,0.4172035714285714,2.0,False,-1.0,SL,4.0,2025-12-05 16:00:00+00:00,2025-12-05 20:00:00+00:00
ADAUSDT,short,1765209600000,1765282500000,0.4393,0.4475011428571428,3.0,True,-1.0,SL,20.25,2025-12-08 16:00:00+00:00,2025-12-09 12:15:00+00:00
ADAUSDT,long,1765353600000,1765413000000,0.4621,0.4509491428571429,3.0,True,-1.0,SL,16.5,2025-12-10 08:00:00+00:00,2025-12-11 00:30:00+00:00
ADAUSDT,short,1766059200000,1766522700000,0.3719,0.4007308571428571,2.0,False,0.30869703095889434,time_exit,128.75,2025-12-18 12:00:00+00:00,2025-12-23 20:45:00+00:00
ADAUSDT,long,1767427200000,1767627000000,0.3838,0.3745554285714286,3.0,True,3.0,TP,55.5,2026-01-03 08:00:00+00:00,2026-01-05 15:30:00+00:00
ADAUSDT,long,1767686400000,1767717000000,0.4185,0.4076428571428571,3.0,True,-1.0,SL,8.5,2026-01-06 08:00:00+00:00,2026-01-06 16:30:00+00:00
ADAUSDT,long,1768507200000,1768779900000,0.3899,0.376988,3.0,True,-1.0,SL,75.75,2026-01-15 20:00:00+00:00,2026-01-18 23:45:00+00:00
ADAUSDT,long,1772121600000,1772136900000,0.2929,0.2858948571428572,2.0,False,-1.0,SL,4.25,2026-02-26 16:00:00+00:00,2026-02-26 20:15:00+00:00
ADAUSDT,short,1775476800000,1775512800000,0.2557,0.25746,3.0,True,3.0,TP,10.0,2026-04-06 12:00:00+00:00,2026-04-06 22:00:00+00:00
ADAUSDT,long,1775606400000,1775656800000,0.2619,0.2550142857142857,3.0,True,-1.0,SL,14.0,2026-04-08 00:00:00+00:00,2026-04-08 14:00:00+00:00
ADAUSDT,long,1775779200000,1775980800000,0.2528,0.2406091428571428,3.0,True,-1.0,SL,56.0,2026-04-10 00:00:00+00:00,2026-04-12 08:00:00+00:00
ADAUSDT,long,1776412800000,1776430800000,0.2549,0.2506617142857142,2.0,False,2.0,TP,5.0,2026-04-17 08:00:00+00:00,2026-04-17 13:00:00+00:00
ADAUSDT,short,1776484800000,1776506400000,0.257,0.2585089285714286,3.0,True,3.0,TP,6.0,2026-04-18 04:00:00+00:00,2026-04-18 10:00:00+00:00
ADAUSDT,long,1776528000000,1776564900000,0.2502,0.2471188571428571,2.0,False,-1.0,SL,10.25,2026-04-18 16:00:00+00:00,2026-04-19 02:15:00+00:00
ADAUSDT,long,1776902400000,1776916800000,0.248,0.2465691428571428,3.0,True,-1.0,SL,4.0,2026-04-23 00:00:00+00:00,2026-04-23 04:00:00+00:00
ADAUSDT,short,1777939200000,1777958100000,0.2505,0.2530748571428571,2.0,False,-1.0,SL,5.25,2026-05-05 00:00:00+00:00,2026-05-05 05:15:00+00:00
ADAUSDT,long,1778068800000,1778532300000,0.2638,0.2489234285714285,2.0,False,1.1360144426519139,time_exit,128.75,2026-05-06 12:00:00+00:00,2026-05-11 20:45:00+00:00
ADAUSDT,short,1779566400000,1779938100000,0.2467,0.252972,2.0,False,2.0,TP,103.25,2026-05-23 20:00:00+00:00,2026-05-28 03:15:00+00:00
AVAXUSDT,long,1645488000000,1645537500000,68.35,66.82708571428572,3.0,True,3.0,TP,13.75,2022-02-22 00:00:00+00:00,2022-02-22 13:45:00+00:00
AVAXUSDT,long,1646121600000,1646440200000,83.09,73.45965714285714,2.0,False,-1.0,SL,88.5,2022-03-01 08:00:00+00:00,2022-03-05 00:30:00+00:00
AVAXUSDT,long,1648497600000,1648518300000,88.95,87.97074285714287,3.0,True,3.0,TP,5.75,2022-03-28 20:00:00+00:00,2022-03-29 01:45:00+00:00
AVAXUSDT,long,1649404800000,1649456100000,87.59,84.02577142857143,2.0,False,-1.0,SL,14.25,2022-04-08 08:00:00+00:00,2022-04-08 22:15:00+00:00
AVAXUSDT,short,1649894400000,1650255300000,81.48,85.8224,2.0,False,2.0,TP,100.25,2022-04-14 00:00:00+00:00,2022-04-18 04:15:00+00:00
AVAXUSDT,long,1658088000000,1658120400000,20.84,20.015485714285717,2.0,False,2.0,TP,9.0,2022-07-17 20:00:00+00:00,2022-07-18 05:00:00+00:00
AVAXUSDT,short,1658116800000,1658237400000,24.0,25.266285714285715,2.0,False,-1.0,SL,33.5,2022-07-18 04:00:00+00:00,2022-07-19 13:30:00+00:00
AVAXUSDT,long,1658347200000,1658758500000,24.05,21.765085714285718,3.0,True,-1.0,SL,114.25,2022-07-20 20:00:00+00:00,2022-07-25 14:15:00+00:00
AVAXUSDT,long,1660579200000,1660603500000,27.69,27.494642857142857,2.0,False,-1.0,SL,6.75,2022-08-15 16:00:00+00:00,2022-08-15 22:45:00+00:00
AVAXUSDT,short,1662753600000,1662770700000,20.23,20.71742857142857,3.0,True,-1.0,SL,4.75,2022-09-09 20:00:00+00:00,2022-09-10 00:45:00+00:00
AVAXUSDT,long,1663084800000,1663548300000,18.94,15.89,3.0,True,-0.6786885245901638,time_exit,128.75,2022-09-13 16:00:00+00:00,2022-09-19 00:45:00+00:00
AVAXUSDT,short,1663588800000,1664052300000,17.04,18.608857142857143,2.0,False,-0.5290475323256244,time_exit,128.75,2022-09-19 12:00:00+00:00,2022-09-24 20:45:00+00:00
AVAXUSDT,short,1666699200000,1666713600000,15.95,16.02135714285714,2.0,False,-1.0,SL,4.0,2022-10-25 12:00:00+00:00,2022-10-25 16:00:00+00:00
AVAXUSDT,long,1666814400000,1666963800000,16.93,16.568417142857143,2.0,False,2.0,TP,41.5,2022-10-26 20:00:00+00:00,2022-10-28 13:30:00+00:00
AVAXUSDT,long,1667232000000,1667381400000,18.952,17.863845714285713,2.0,False,-1.0,SL,41.5,2022-10-31 16:00:00+00:00,2022-11-02 09:30:00+00:00
AVAXUSDT,long,1667808000000,1667877300000,17.82,17.283382857142854,2.0,False,-1.0,SL,19.25,2022-11-07 08:00:00+00:00,2022-11-08 03:15:00+00:00
AVAXUSDT,short,1667908800000,1667925000000,16.985,17.723285714285716,3.0,True,-1.0,SL,4.5,2022-11-08 12:00:00+00:00,2022-11-08 16:30:00+00:00
AVAXUSDT,short,1668052800000,1668516300000,14.143,18.09914285714286,2.0,False,0.1734012205250424,time_exit,128.75,2022-11-10 04:00:00+00:00,2022-11-15 12:45:00+00:00
AVAXUSDT,short,1670155200000,1670169600000,13.631,13.70325,2.0,False,-1.0,SL,4.0,2022-12-04 12:00:00+00:00,2022-12-04 16:00:00+00:00
AVAXUSDT,short,1671019200000,1671181200000,13.843,14.329154285714289,2.0,False,2.0,TP,45.0,2022-12-14 12:00:00+00:00,2022-12-16 09:00:00+00:00
AVAXUSDT,long,1673510400000,1673530200000,15.23,14.796742857142856,2.0,False,-1.0,SL,5.5,2023-01-12 08:00:00+00:00,2023-01-12 13:30:00+00:00
AVAXUSDT,long,1673683200000,1673706600000,16.82,16.613875,3.0,True,-1.0,SL,6.5,2023-01-14 08:00:00+00:00,2023-01-14 14:30:00+00:00
AVAXUSDT,long,1673856000000,1674319500000,16.06,14.378811428571428,3.0,True,0.8035981346530364,time_exit,128.75,2023-01-16 08:00:00+00:00,2023-01-21 16:45:00+00:00
AVAXUSDT,long,1675382400000,1675601100000,21.03,19.86242857142857,3.0,True,-1.0,SL,60.75,2023-02-03 00:00:00+00:00,2023-02-05 12:45:00+00:00
AVAXUSDT,long,1675972800000,1676436300000,17.561,16.658399999999997,2.0,False,0.49080434300908465,time_exit,128.75,2023-02-09 20:00:00+00:00,2023-02-15 04:45:00+00:00
AVAXUSDT,short,1676376000000,1676463300000,17.954,18.49967428571429,2.0,False,-1.0,SL,24.25,2023-02-14 12:00:00+00:00,2023-02-15 12:15:00+00:00
AVAXUSDT,short,1677830400000,1678293900000,16.402,17.89288,2.0,False,0.3736048508263577,time_exit,128.75,2023-03-03 08:00:00+00:00,2023-03-08 16:45:00+00:00
AVAXUSDT,short,1678651200000,1678797000000,15.461,16.77686857142857,2.0,False,-1.0,SL,40.5,2023-03-12 20:00:00+00:00,2023-03-14 12:30:00+00:00
AVAXUSDT,long,1678824000000,1678897800000,16.836,15.49437142857143,2.0,False,-1.0,SL,20.5,2023-03-14 20:00:00+00:00,2023-03-15 16:30:00+00:00
AVAXUSDT,long,1681315200000,1681778700000,17.94,16.58665142857143,3.0,True,1.947761320069582,time_exit,128.75,2023-04-12 16:00:00+00:00,2023-04-18 00:45:00+00:00
AVAXUSDT,long,1682006400000,1682059500000,18.132,17.95978285714286,3.0,True,-1.0,SL,14.75,2023-04-20 16:00:00+00:00,2023-04-21 06:45:00+00:00
AVAXUSDT,short,1682078400000,1682103600000,17.972,18.69429142857143,2.0,False,2.0,TP,7.0,2023-04-21 12:00:00+00:00,2023-04-21 19:00:00+00:00
AVAXUSDT,short,1682481600000,1682496900000,17.479,17.57405357142857,2.0,False,-1.0,SL,4.25,2023-04-26 04:00:00+00:00,2023-04-26 08:15:00+00:00
AVAXUSDT,long,1685419200000,1685508300000,14.417,14.087377142857145,2.0,False,-1.0,SL,24.75,2023-05-30 04:00:00+00:00,2023-05-31 04:45:00+00:00
AVAXUSDT,short,1685851200000,1686314700000,14.654,15.305377142857145,3.0,True,0.6555342088410462,time_exit,128.75,2023-06-04 04:00:00+00:00,2023-06-09 12:45:00+00:00
AVAXUSDT,short,1687392000000,1687855500000,13.164,14.275005714285715,3.0,True,-0.09630913560943584,time_exit,128.75,2023-06-22 00:00:00+00:00,2023-06-27 08:45:00+00:00
AVAXUSDT,long,1689336000000,1689358500000,15.131,14.688045714285714,2.0,False,-1.0,SL,6.25,2023-07-14 12:00:00+00:00,2023-07-14 18:15:00+00:00
AVAXUSDT,short,1690257600000,1690721100000,13.231,13.671445714285714,2.0,False,-0.14076649627649795,time_exit,128.75,2023-07-25 04:00:00+00:00,2023-07-30 12:45:00+00:00
AVAXUSDT,short,1693944000000,1694022300000,9.862,10.053257142857142,2.0,False,-1.0,SL,21.75,2023-09-05 20:00:00+00:00,2023-09-06 17:45:00+00:00
AVAXUSDT,long,1696017600000,1696032900000,9.066,9.027548571428571,3.0,True,3.0,TP,4.25,2023-09-29 20:00:00+00:00,2023-09-30 00:15:00+00:00
AVAXUSDT,long,1696262400000,1696413600000,9.254,8.973017142857143,2.0,False,2.0,TP,42.0,2023-10-02 16:00:00+00:00,2023-10-04 10:00:00+00:00
AVAXUSDT,long,1698148800000,1698163200000,10.021,9.940885714285711,2.0,False,2.0,TP,4.0,2023-10-24 12:00:00+00:00,2023-10-24 16:00:00+00:00
AVAXUSDT,long,1698364800000,1698426000000,10.648,10.544464285714286,3.0,True,-1.0,SL,17.0,2023-10-27 00:00:00+00:00,2023-10-27 17:00:00+00:00
AVAXUSDT,long,1698897600000,1699361100000,11.795,10.945091428571429,2.0,False,1.1260034692807306,time_exit,128.75,2023-11-02 04:00:00+00:00,2023-11-07 12:45:00+00:00
AVAXUSDT,long,1699545600000,1699560000000,11.686,11.601446428571428,3.0,True,3.0,TP,4.0,2023-11-09 16:00:00+00:00,2023-11-09 20:00:00+00:00
AVAXUSDT,long,1699790400000,1699828200000,17.825,17.15402285714286,2.0,False,2.0,TP,10.5,2023-11-12 12:00:00+00:00,2023-11-12 22:30:00+00:00
AVAXUSDT,long,1700582400000,1700596800000,21.318,20.927205714285712,3.0,True,-1.0,SL,4.0,2023-11-21 16:00:00+00:00,2023-11-21 20:00:00+00:00
AVAXUSDT,short,1701187200000,1701201600000,20.494,20.72249714285714,2.0,False,-1.0,SL,4.0,2023-11-28 16:00:00+00:00,2023-11-28 20:00:00+00:00
AVAXUSDT,short,1706040000000,1706400900000,29.535,33.59180571428571,3.0,True,-1.0,SL,100.25,2024-01-23 20:00:00+00:00,2024-01-28 00:15:00+00:00
AVAXUSDT,short,1706947200000,1707410700000,36.136,37.35288571428571,3.0,True,0.577704209809589,time_exit,128.75,2024-02-03 08:00:00+00:00,2024-02-08 16:45:00+00:00
AVAXUSDT,long,1707998400000,1708012800000,41.73,41.41945142857143,2.0,False,-1.0,SL,4.0,2024-02-15 12:00:00+00:00,2024-02-15 16:00:00+00:00
AVAXUSDT,long,1708099200000,1708113600000,40.73,39.87109142857143,3.0,True,-1.0,SL,4.0,2024-02-16 16:00:00+00:00,2024-02-16 20:00:00+00:00
AVAXUSDT,short,1708948800000,1709136900000,38.352,40.72349142857143,2.0,False,-1.0,SL,52.25,2024-02-26 12:00:00+00:00,2024-02-28 16:15:00+00:00
AVAXUSDT,long,1709236800000,1709667900000,41.028,35.20374857142857,2.0,False,-1.0,SL,119.75,2024-02-29 20:00:00+00:00,2024-03-05 19:45:00+00:00
AVAXUSDT,long,1709668800000,1710132300000,38.01,33.897754285714285,3.0,True,0.8681387854811348,time_exit,128.75,2024-03-05 20:00:00+00:00,2024-03-11 04:45:00+00:00
AVAXUSDT,long,1711627200000,1711641600000,54.146,53.80376785714286,2.0,False,2.0,TP,4.0,2024-03-28 12:00:00+00:00,2024-03-28 16:00:00+00:00
AVAXUSDT,short,1716264000000,1716727500000,39.741,44.17724571428571,3.0,True,0.5806711724070422,time_exit,128.75,2024-05-21 04:00:00+00:00,2024-05-26 12:45:00+00:00
AVAXUSDT,long,1716465600000,1716481800000,38.207,37.937803571428574,2.0,False,-1.0,SL,4.5,2024-05-23 12:00:00+00:00,2024-05-23 16:30:00+00:00
AVAXUSDT,short,1719576000000,1719596700000,28.866,29.12956,3.0,True,3.0,TP,5.75,2024-06-28 12:00:00+00:00,2024-06-28 17:45:00+00:00
AVAXUSDT,short,1721592000000,1721606400000,32.165,32.507485714285714,2.0,False,-1.0,SL,4.0,2024-07-21 20:00:00+00:00,2024-07-22 00:00:00+00:00
AVAXUSDT,long,1721649600000,1721677500000,31.478,31.218977142857145,3.0,True,3.0,TP,7.75,2024-07-22 12:00:00+00:00,2024-07-22 19:45:00+00:00
