scenario_name,execution_model,strategy_variant,risk_multiplier,effective_notional_cap,sa_cap_tag,symbol,entry_time,exit_time,side,entry,fill_entry,fill_vs_refined_pct,avg_entry_exec,sl,qty,notional,requested_notional,risk_pct_requested,risk_pct_base,actual_risk_amount,risk_per_unit_exec,r_multiple,net_pnl,result,exit_reason,hold_bars,score,grade,run_potential,rp_action,tier,tier_mult,pre_entry_total,pre_entry_sweep,wick_ratio_5,tp_plan_name,expansion_state,a_sweep,a_volume,a_pre_total_ge4,a_sweep_count_2_4,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_mss,a_fvg,a_ob,a_overlap,zone_has_ob,zone_has_fvg,h1_refined,h1_overlap_frac,zone_low_pre,zone_high_pre,ob_mode,sweep_recent_n,disp_atr_mult,disp_body_ratio,mss_mode,n_combos_matched,a_room,a_efficiency,a_bb_squeeze,a_vol_expansion,n_atoms_true,atoms_true,tag_sweep,tag_volume,pass_vol,pass_sweep,pass_d1,pass_pull,pass_atr,pass_combo,pass_count,filter_groups_active,entry_refined,entry_improved_by,max_rr_seen,runner_max_rr_seen,runner_candidate_2of3,post_2of3_apply_ok,runner_protected,proxy_runner,balance_at_entry,phase_at_entry,entry_cost_mode,slippage_applied_pct,split_tranches_used,balance_after_exit,phase_at_exit,month,matched_setup,n_setups_matched
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2023-07-31 00:00:00+00:00,2023-08-01 20:00:00+00:00,short,1865.42,1865.42,0.0,1865.42,1886.9358857142859,1.549242907123325,2889.988703805993,2889.988703805993,0.015,0.015,33.33333333333333,21.515885714285787,0.3635253388858201,12.117511296194003,win,stop,11,9.75,B,2,rp_pass_rp2,B,1.0,2,1,0.20793346129239468,expansion,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,0.0,1865.42,1870.21,engulf,10,1.3,0.45,legacy,1,False,True,True,False,5,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,2.646881506820203,,False,False,False,False,2222.222222222222,A,direct_under_threshold,0.0,1,3715.8212149998976,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2023-08-01 20:00:00+00:00,2023-08-02 00:00:00+00:00,short,29363.8,29363.8,0.0,29363.8,29463.505714285715,0.3796328692131023,11147.463644999692,11147.463644999692,0.022,0.022,37.85156639122804,99.70571428571566,-1.2950046852164903,-49.01795581942335,loss,stop,1,11.0,B,1,rp_boost_rp1_x1.5,B,1.0,0,0,0.18596129623267335,base,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,0.0,29363.8,29395.9,engulf,10,1.3,0.45,legacy,1,False,False,False,True,4,"a_volume,a_score_ge13,a_wick_le_q1,a_trend_align",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,0.0,,False,False,False,False,3715.8212149998976,A,direct_under_threshold,0.0,1,3666.8032591804745,A,2023-08,score_ge13+trend_align+vol_expansion+volume,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BNBUSDT,2023-08-01 12:00:00+00:00,2023-08-02 16:00:00+00:00,long,244.28,244.28,0.0,244.28,240.17834285714284,10.835728803379453,2646.9518320895327,2646.9518320895327,0.012,0.012,44.44444444444444,4.101657142857164,-0.7592064162220145,-33.742507387645084,loss,stop,7,10.75,A,2,rp_pass_rp2,B,1.0,1,0,0.12399119589141795,expansion,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,0.0,242.3,244.28,engulf,10,1.3,0.45,legacy,1,False,False,False,True,6,"a_volume,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,1.1093077362459745,,False,False,False,False,3703.7037037037035,A,direct_under_threshold,0.0,1,3633.0607517928293,A,2023-08,score_ge13+trend_align+vol_expansion+volume,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2023-08-03 16:00:00+00:00,2023-08-05 16:00:00+00:00,short,1847.23,1847.23,0.0,1847.23,1880.6149714285714,1.632348597137154,3015.323299089665,3015.323299089665,0.015,0.015,54.495911276892436,33.38497142857136,0.47507490795687474,25.889640033895684,time_exit_non_runner,time_exit_non_runner,12,9.75,B,2,tier_d_skip,D,1.0,0,0,0.23517038283552055,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,1847.23,1852.85,engulf,10,1.3,0.45,legacy,1,False,True,False,True,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,1.15201536362812,,False,False,False,False,3633.0607517928293,A,direct_under_threshold,0.0,1,3658.950391826725,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BNBUSDT,2023-08-04 16:00:00+00:00,2023-08-05 16:00:00+00:00,short,242.92,242.92,0.0,242.92,244.25514285714286,32.653231666016985,7932.123036308845,7932.123036308845,0.012,0.012,43.59672902151395,1.3351428571428698,0.4683819227477013,20.419919764607215,win,stop,6,7.75,B,1,tier_d_skip,D,1.0,0,0,0.33130699088145793,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,242.92,243.29,engulf,10,1.3,0.45,legacy,1,False,True,False,True,3,"a_volume,a_wick_le_q1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,2.224481061416627,,False,False,False,False,3633.0607517928293,A,direct_under_threshold,0.0,1,3679.370311591332,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2023-08-08 20:00:00+00:00,2023-08-09 00:00:00+00:00,short,1857.38,1857.38,0.0,1857.38,1863.3445714285715,5.9428393407778675,11038.110934773997,11038.110934773997,0.015,0.015,35.4464897365937,5.964571428571389,-0.061277088522707586,-2.172057689408498,loss,stop,1,8.75,B,2,tier_d_skip,D,1.0,0,0,0.25257069408740246,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,1857.38,1862.21,engulf,10,1.3,0.45,legacy,1,False,True,False,False,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,1.1232994826595284,,False,False,False,False,3679.370311591332,A,direct_under_threshold,0.0,1,3677.1982539019236,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2023-08-10 00:00:00+00:00,2023-08-10 12:00:00+00:00,short,1855.14,1855.14,0.0,1855.14,1860.70542,5.946502561373142,11031.594761705772,11031.594761705772,0.015,0.015,33.09478428511674,5.565419999999904,-0.08320833333333916,-2.753761842390948,loss,stop,3,8.25,B,1,tier_d_skip,D,1.0,0,0,0.3336267605633756,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0.8185328185328022,1854.67,1857.26,engulf,10,1.3,0.45,legacy,1,False,True,False,True,3,"a_volume,a_wick_le_q1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,True,0.8185328185328022,1.4500253350152017,,False,False,False,False,3677.1982539019236,A,direct_under_threshold,0.0,1,3674.444492059533,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,LINKUSDT,2023-08-10 08:00:00+00:00,2023-08-10 20:00:00+00:00,long,7.572,7.572,0.0,7.572,7.504502857142858,435.8345373740875,3300.139116996591,3300.139116996591,0.008,0.008,29.41758603121539,0.06749714285714248,0.5374924737555022,15.811731087833268,win,stop,3,7.75,B,2,rp_pass_rp2,B,1.0,1,1,0.18120805369127307,base,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,0.0,7.516,7.572,engulf,10,1.3,0.45,legacy,1,False,True,False,True,5,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,2.414917033525246,,False,False,False,False,3677.1982539019236,A,direct_under_threshold,0.0,1,3690.256223147366,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,XRPUSDT,2023-08-09 00:00:00+00:00,2023-08-11 00:00:00+00:00,long,0.6347,0.6347,0.0,0.6347,0.594016,723.0750671324193,458.9357451089466,458.9357451089466,0.008,0.008,29.417586031215386,0.04068400000000005,-0.008230508307935126,-0.24212168622931454,time_exit_non_runner,time_exit_non_runner,12,9.25,B,1,rp_boost_rp1_x1.5,B,1.0,2,1,0.19999999999999601,base,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,0.8974358974359091,0.6312,0.6351,engulf,10,1.3,0.45,legacy,1,False,True,True,False,4,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,True,0.8974358974359091,0.7693442139415975,,False,False,False,False,3677.1982539019236,A,direct_under_threshold,0.0,1,3690.0141014611368,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,AVAXUSDT,2023-08-11 00:00:00+00:00,2023-08-11 20:00:00+00:00,short,12.572,12.572,0.0,12.572,12.640337142857144,485.97476459579866,6109.674740498381,6109.674740498381,0.009,0.009,33.210126913150226,0.06833714285714443,1.9074587716363955,63.34694788764633,win,stop,5,9.25,B,2,rp_pass_rp2,S,1.0,5,0,0.12749003984063076,base,False,False,True,True,False,False,True,True,True,False,True,False,False,False,True,True,0.43511450381679606,12.498,12.629,engulf,10,1.3,0.45,legacy,1,False,True,True,False,6,"a_volume,a_pre_total_ge4,a_wick_le_q1,a_pre_total_ge1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,True,0.43511450381679606,3.307132703403205,2.648632828831769,True,False,False,False,3690.0141014611368,A,direct_under_threshold,0.0,1,3753.361049348783,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2023-08-11 08:00:00+00:00,2023-08-13 08:00:00+00:00,long,29343.0,29343.0,0.0,29343.0,28989.313714285716,0.2295263161482159,6734.990694737099,6734.990694737099,0.022,0.022,81.180310232145,353.68628571428417,0.0046411186022803225,0.3767674479572958,time_exit_non_runner,time_exit_non_runner,12,8.75,B,1,rp_boost_rp1_x1.5,B,1.0,0,0,0.2267623206487894,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,29274.0,29343.0,engulf,10,1.3,0.45,legacy,1,False,True,False,True,3,"a_volume,a_wick_le_q1,a_fvg",False,True,False,True,False,False,False,SWEEP,1,False,False,0.0,0.627957625078559,,False,False,False,False,3690.0141014611368,A,direct_under_threshold,0.0,1,3753.7378167967404,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,LINKUSDT,2023-08-15 12:00:00+00:00,2023-08-15 16:00:00+00:00,long,7.285,7.285,0.0,7.285,6.916491428571429,81.49037732815576,593.6573988356147,593.6573988356147,0.008,0.008,30.02990253437392,0.3685085714285714,-1.019268875312069,-30.60854498194235,loss,stop,1,9.25,B,1,tier_d_skip,D,1.0,0,0,0.28638497652581946,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,7.189,7.285,engulf,10,1.3,0.45,legacy,1,False,True,True,False,3,"a_volume,a_wick_le_q1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,0.04070461629114956,,False,False,False,False,3753.7378167967404,A,direct_under_threshold,0.0,1,3723.129271814798,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2023-08-14 20:00:00+00:00,2023-08-17 00:00:00+00:00,short,0.07484,0.07484,0.0,0.07484,0.07752491428571429,11184.67829463126,837.0613235702035,837.0613235702035,0.008,0.008,30.029902534373925,0.002684914285714282,2.1427418550206463,64.3463290625936,win,stop,13,7.75,B,1,rp_boost_rp1_x1.5,C,1.0,2,0,0.24083769633507848,base,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,0.15151515151515724,0.07484,0.0755,engulf,10,1.3,0.45,legacy,1,False,True,False,False,4,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,True,0.15151515151515724,3.4004809943387433,3.4004809943387433,False,False,False,False,3753.7378167967404,A,direct_under_threshold,0.0,1,3787.4756008773916,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2023-08-16 08:00:00+00:00,2023-08-16 20:00:00+00:00,long,23.698,23.698,0.0,23.698,22.596062857142858,33.78712929270478,800.687389978518,800.687389978518,0.01,0.01,37.23129271814798,1.1019371428571425,-1.0210057638755647,-38.013364461767424,loss,stop,3,8.75,B,2,tier_d_skip,D,1.0,0,0,0.3074596774193518,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,23.378,23.698,engulf,10,1.3,0.45,legacy,1,False,True,False,True,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,0.0,,False,False,False,False,3723.129271814798,A,direct_under_threshold,0.0,1,3749.462236415624,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ADAUSDT,2023-08-25 12:00:00+00:00,2023-08-27 08:00:00+00:00,short,0.2639,0.2639,0.0,0.2639,0.26504285714285714,26246.235654910073,6926.381589330769,6926.381589330769,0.008,0.008,29.99569789132499,0.0011428571428571122,0.6995524999999997,20.983565449121116,win,stop,11,8.75,B,2,tier_d_skip,D,1.0,0,0,0.30967741935483656,expansion,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,0.4374999999999892,0.2631,0.2647,engulf,10,1.3,0.45,legacy,1,False,True,False,True,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,False,False,False,False,False,none,0,False,True,0.4374999999999892,5.600000000000165,,True,True,True,True,3749.462236415624,A,direct_under_threshold,0.0,1,3770.445801864745,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2023-08-27 04:00:00+00:00,2023-08-28 12:00:00+00:00,short,0.06324,0.06324,0.0,0.06324,0.0645228,23382.988689838618,1478.7402047453943,1478.7402047453943,0.008,0.008,29.995697891324994,0.0012828000000000006,0.20082659027128158,6.02393373032227,win,stop,8,9.25,B,2,rp_pass_rp2,B,1.0,0,0,0.21111111111110356,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,0.06324,0.06354,engulf,10,1.3,0.45,legacy,1,False,True,True,False,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,1.1069535391331493,,False,False,False,False,3749.462236415624,A,direct_under_threshold,0.0,1,3776.4697355950675,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,AVAXUSDT,2023-08-29 00:00:00+00:00,2023-08-29 12:00:00+00:00,short,10.602,10.602,0.0,10.602,10.910662857142858,110.11440746375543,1167.432947930735,1167.432947930735,0.009,0.009,33.9882276203556,0.308662857142858,-1.0348481561018956,-35.172654682096514,loss,stop,3,9.75,B,2,tier_d_skip,D,1.0,0,0,0.2872117400419295,expansion,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,10.602,10.712,engulf,10,1.3,0.45,legacy,1,False,True,False,False,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,0.9265773104265363,,False,False,False,False,3776.4697355950675,A,direct_under_threshold,0.0,1,3741.297080912971,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BNBUSDT,2023-08-31 16:00:00+00:00,2023-08-31 20:00:00+00:00,long,217.11,217.11,0.0,217.11,216.20428571428573,49.56923577234871,10761.97677853463,10761.97677853463,0.012,0.012,44.895564970955654,0.9057142857142821,-1.2392113564668779,-55.635093967004806,loss,stop,1,9.25,B,1,tier_d_skip,D,1.0,0,0,0.23636363636363425,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,216.73,217.11,engulf,10,1.3,0.45,legacy,1,False,True,False,True,3,"a_volume,a_wick_le_q1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,0.1766561514195553,,False,False,False,False,3741.297080912971,A,direct_under_threshold,0.0,1,3685.6619869459664,A,2023-08,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,ETHUSDT,2023-08-31 04:00:00+00:00,2023-09-01 16:00:00+00:00,long,1702.65,1702.65,0.0,1702.65,1616.317142857143,0.6500358967714027,1106.783619637829,1106.783619637829,0.015,0.015,56.119456213694555,86.33285714285716,-1.0192219234524182,-57.19818010522553,loss,stop,9,8.75,B,1,rp_boost_rp1_x1.5,B,1.0,2,0,0.05402342274272996,base,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,0.03587886767610375,1647.24,1708.0,engulf,10,1.3,0.45,legacy,1,False,True,False,True,4,"a_volume,a_wick_le_q1,a_pre_total_ge1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,True,0.03587886767610375,0.31679711415948125,,False,False,False,False,3741.297080912971,A,direct_under_threshold,0.0,1,5109.945288322223,A,2023-09,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,LINKUSDT,2023-08-29 12:00:00+00:00,2023-09-01 20:00:00+00:00,short,6.135,6.135,0.0,6.135,6.315434285714286,165.87965268805902,1017.6716692412421,1017.6716692412421,0.008,0.008,29.93037664730377,0.180434285714286,1.1847544685837315,35.46014747928731,time_exit_non_runner,time_exit_non_runner,20,9.75,B,2,tier_d_skip,D,1.0,0,0,0.2447552447552461,expansion,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,6.135,6.263,engulf,10,1.3,0.45,legacy,1,False,True,True,False,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,2.322175069673164,,False,False,False,False,3741.297080912971,A,direct_under_threshold,0.0,1,5145.40543580151,A,2023-09,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,SOLUSDT,2023-08-29 12:00:00+00:00,2023-09-01 20:00:00+00:00,short,21.202,21.202,0.0,21.202,22.023857142857143,45.522474476605005,965.1675038529794,965.1675038529794,0.01,0.01,37.41297080912971,0.8218571428571408,2.0324445637058965,76.03978913310307,time_exit_non_runner,time_exit_non_runner,20,9.75,B,2,tier_d_skip,D,1.0,0,0,0.26016260162600713,expansion,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,21.202,21.611,engulf,10,1.3,0.45,legacy,1,False,True,True,False,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,2.6683469494177032,,False,False,False,False,3741.297080912971,A,direct_under_threshold,0.0,1,5221.445224934613,A,2023-09,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2023-09-01 16:00:00+00:00,2023-09-02 16:00:00+00:00,long,0.06266,0.06266,0.0,0.06266,0.0617272,43824.57365628023,2746.0477853025186,2746.0477853025186,0.008,0.008,40.87956230657778,0.0009327999999999906,0.5825009005145773,23.81238185622333,win,stop,6,8.75,B,1,tier_d_skip,D,1.0,0,0,0.24683544303798252,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,0.06243,0.06266,engulf,10,1.3,0.45,legacy,1,False,True,False,False,3,"a_volume,a_wick_le_q1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,2.497855917667277,,False,False,False,False,5109.945288322223,A,direct_under_threshold,0.0,1,5245.257606790837,A,2023-09,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,BTCUSDT,2023-09-04 00:00:00+00:00,2023-09-04 12:00:00+00:00,short,26085.6,26085.6,0.0,26085.6,26163.856799999998,0.6032359930525849,15735.772820372507,15735.772820372507,0.022,0.022,47.20731846111705,78.2567999999992,1.5204185755468864,71.77488389003982,win,stop,3,8.25,B,2,tier_d_skip,D,1.0,0,0,0.2952044025157251,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,26085.6,26113.7,engulf,10,1.3,0.45,legacy,1,False,True,True,False,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,True,True,False,False,False,SWEEP+VOLUME,2,False,False,0.0,4.831529017286707,4.831529017286707,True,True,True,False,5245.257606790837,A,direct_under_threshold,0.0,1,5317.032490680876,A,2023-09,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,AVAXUSDT,2023-09-06 00:00:00+00:00,2023-09-06 16:00:00+00:00,short,9.862,9.862,0.0,9.862,10.053308571428571,250.1366878587288,2466.8480156627834,2466.8480156627834,0.009,0.009,47.853292416127886,0.19130857142857138,-1.0520502255145017,-50.34406707799873,loss,stop,4,10.0,B,1,rp_boost_rp1_x1.5,C,1.0,3,1,0.3392857142857146,base,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,True,0.4374999999999792,9.862,9.91,engulf,10,1.3,0.45,legacy,1,False,False,True,False,6,"a_volume,a_pre_total_ge4,a_score_ge13,a_wick_le_q1,a_pre_total_ge1,a_trend_align",False,True,False,False,False,False,False,none,0,False,True,0.4374999999999792,0.6324860360225838,,False,False,False,False,5317.032490680876,A,direct_under_threshold,0.0,1,5266.688423602877,A,2023-09,bb_squeeze+pre_total_ge1+pre_total_ge4+score_ge13+trend_align+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,LINKUSDT,2023-09-06 16:00:00+00:00,2023-09-07 00:00:00+00:00,short,6.309,6.309,0.0,6.309,6.341502857142856,1296.301651379083,8178.3671185506355,8178.3671185506355,0.008,0.008,42.13350738882302,0.03250285714285628,0.45621898734176697,19.222106074085694,win,stop,2,8.75,B,1,tier_d_skip,D,1.0,0,0,0.3317757009345817,base,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,6.309,6.334,engulf,10,1.3,0.45,legacy,1,False,True,False,True,3,"a_volume,a_wick_le_q1,a_fvg",False,True,True,False,False,False,False,VOLUME,1,False,False,0.0,2.1228902953587045,,False,False,False,False,5266.688423602877,A,direct_under_threshold,0.0,1,5285.910529676963,A,2023-09,efficiency+fvg+volume+wick_le_q1,1
BTC+ETH+SOL+XRP+DOGE+AVAX+LINK+BNB+ADA v19b norefine rpboost (9coins),orderbook_split_proxy,v19b_norefine_rpboost_9coins,1.0,3.0,capFixed,DOGEUSDT,2023-09-05 08:00:00+00:00,2023-09-07 08:00:00+00:00,short,0.06396,0.06396,0.0,0.06396,0.0667932,15013.504138587852,960.2637247040791,960.2637247040791,0.008,0.008,42.53625992544701,0.002833199999999994,0.35174714104193405,14.962007819392577,time_exit_non_runner,time_exit_non_runner,12,7.75,B,2,tier_d_skip,D,1.0,0,0,0.3091787439613531,base,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,0.06396,0.06458,engulf,10,1.3,0.45,legacy,1,False,True,True,False,4,"a_volume,a_wick_le_q1,a_trend_align,a_fvg",False,True,False,False,False,False,False,none,0,False,False,0.0,0.5576733022730511,,False,False,False,False,5317.032490680876,A,direct_under_threshold,0.0,1,5300.872537496356,A,2023-09,efficiency+fvg+volume+wick_le_q1,1
